,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,hour,day_of_week,is_weekend,is_rush_hour,TEMPERATURE,IS_DAY,RAIN,SNOWFALL,SHOWERS,WEATHER_CODE,WIND_SPEED_10M,WIND_GUSTS_10M,TEMP_WIND,WEATHER_STRESS
128,2016-12-09 22:03:00,2016-12-09 22:57:00,Business,Cary,Cary,18.9,Customer Visit,22,4,False,False,22.7,0.0,0.0,0.0,0.0,0.0,8.7,17.6,197.48999999999998,49.0
129,2016-12-11 21:48:00,2016-12-11 21:56:00,Business,Cary,Cary,2.1,Errand/Supplies,21,6,True,False,33.7,0.0,0.0,0.0,0.0,3.0,5.6,10.8,188.72,53.10000000000001
130,2016-12-12 13:22:00,2016-12-12 13:32:00,Business,Cary,Cary,3.1,Errand/Supplies,13,0,False,False,51.0,1.0,0.0,0.0,0.0,3.0,13.2,30.2,673.1999999999999,97.4
131,2016-12-13 18:19:00,2016-12-13 18:29:00,Business,Cary,Cary,4.2,Errand/Supplies,18,1,False,True,46.0,0.0,0.0,0.0,0.0,3.0,1.8,9.7,82.8,60.5
132,2016-12-13 20:20:00,2016-12-13 20:29:00,Business,Cary,Cary,4.1,Meal/Entertain,20,1,False,False,45.6,0.0,0.1,0.0,0.0,51.0,2.2,5.0,100.32000000000001,103.9
133,2016-12-14 16:52:00,2016-12-14 17:10:00,Business,Cary,Cary,3.4,NO_DATA,16,2,False,True,45.1,1.0,0.0,0.0,0.0,3.0,4.3,16.2,193.93,68.6
134,2016-12-14 17:22:00,2016-12-14 17:34:00,Business,Cary,Cary,3.3,NO_DATA,17,2,False,True,44.4,1.0,0.0,0.0,0.0,3.0,2.3,7.9,102.11999999999999,57.599999999999994
135,2016-02-01 12:10:00,2016-02-01 12:43:00,Business,Chapel Hill,Cary,23.3,Customer Visit,12,0,False,False,59.6,1.0,0.0,0.0,0.0,0.0,13.2,35.3,786.72,108.1
136,2016-01-15 13:26:00,2016-01-15 13:44:00,Business,Durham,Cary,10.4,Meal/Entertain,13,4,False,False,23.6,1.0,0.0,0.0,0.0,1.0,19.7,36.4,464.92,80.69999999999999
137,2016-01-29 13:24:00,2016-01-29 13:47:00,Business,Durham,Cary,10.1,Meeting,13,4,False,False,30.4,1.0,0.0,0.0,0.0,1.0,44.4,82.4,1349.76,158.2
138,2016-02-05 13:22:00,2016-02-05 13:41:00,Business,Durham,Cary,10.4,Meeting,13,4,False,False,37.9,1.0,0.0,0.0,0.0,3.0,27.1,55.4,1027.09,123.4
139,2016-02-26 13:01:00,2016-02-26 13:24:00,Business,Durham,Cary,9.9,Meeting,13,4,False,False,32.0,1.0,0.0,0.0,0.0,3.0,11.3,23.8,361.6,70.1
140,2016-03-04 09:46:00,2016-03-04 10:03:00,Business,Durham,Cary,9.9,Customer Visit,9,4,False,True,26.5,1.0,0.8,0.07,0.0,71.0,28.2,56.9,747.3,183.47
141,2016-03-04 13:03:00,2016-03-04 13:25:00,Business,Durham,Cary,10.9,Meeting,13,4,False,False,29.1,1.0,0.5,0.0,0.0,53.0,25.7,53.6,747.87,161.9
142,2016-04-08 13:34:00,2016-04-08 13:51:00,Business,Durham,Cary,8.7,Meal/Entertain,13,4,False,False,43.0,1.0,0.1,0.0,0.0,51.0,12.8,30.2,550.4,137.1
143,2016-04-22 13:02:00,2016-04-22 13:26:00,Business,Durham,Cary,10.0,Meeting,13,4,False,False,38.4,1.0,0.0,0.0,0.0,3.0,13.0,28.8,499.2,83.2
144,2016-04-29 13:13:00,2016-04-29 13:34:00,Business,Durham,Cary,10.0,Meeting,13,4,False,False,33.9,1.0,0.6,0.0,0.0,53.0,22.1,47.9,749.19,157.5
145,2016-04-29 22:44:00,2016-04-29 23:19:00,Business,Durham,Cary,18.2,Meeting,22,4,False,False,29.4,0.0,0.0,0.0,0.0,3.0,16.4,33.5,482.1599999999999,82.3
146,2016-06-03 13:08:00,2016-06-03 13:38:00,Business,Durham,Cary,9.9,Meeting,13,4,False,False,55.7,1.0,0.0,0.0,0.0,3.0,13.2,30.2,735.24,102.10000000000001
147,2016-06-05 23:52:00,2016-06-06 00:08:00,Business,Durham,Cary,9.9,Meeting,23,6,True,False,46.9,0.0,0.0,0.0,0.0,0.0,4.4,8.3,206.36,59.599999999999994
148,2016-06-06 23:34:00,2016-06-06 23:48:00,Business,Durham,Cary,9.9,Meeting,23,0,False,False,53.7,0.0,0.0,0.0,0.0,1.0,3.7,10.1,198.69000000000003,68.5
149,2016-06-07 23:41:00,2016-06-08 00:04:00,Business,Durham,Cary,9.9,Meeting,23,1,False,False,59.2,0.0,0.0,0.0,0.0,2.0,0.4,6.8,23.680000000000003,68.4
150,2016-06-10 23:53:00,2016-06-11 00:01:00,Business,Durham,Cary,9.9,Meeting,23,4,False,False,50.5,0.0,0.0,0.0,0.0,3.0,7.3,15.5,368.65,76.3
151,2016-06-11 23:39:00,2016-06-12 00:05:00,Business,Durham,Cary,9.9,Meeting,23,5,False,False,49.9,0.0,0.9,0.0,0.0,53.0,8.9,19.1,444.11,131.79999999999998
152,2016-06-28 23:34:00,2016-06-28 23:59:00,Business,Durham,Cary,9.9,Meeting,23,1,False,False,47.9,0.0,0.0,0.0,0.0,3.0,4.8,9.7,229.92,65.39999999999999
153,2016-06-28 23:34:00,2016-06-28 23:59:00,Business,Durham,Cary,9.9,Meeting,23,1,False,False,47.9,0.0,0.0,0.0,0.0,3.0,4.8,9.7,229.92,65.39999999999999
154,2016-06-29 23:38:00,2016-06-30 00:00:00,Business,Durham,Cary,9.9,Meeting,23,2,False,False,44.6,0.0,0.0,0.0,0.0,1.0,13.6,29.5,606.5600000000001,88.7
155,2016-07-01 00:00:00,2016-07-01 00:25:00,Business,Durham,Cary,9.9,Meeting,0,4,False,False,49.4,0.0,0.7,0.0,0.0,53.0,11.7,26.3,577.9799999999999,141.1
156,2016-07-01 23:48:00,2016-07-02 00:09:00,Business,Durham,Cary,9.9,Meeting,23,4,False,False,41.5,0.0,0.0,0.0,0.0,0.0,17.5,32.8,726.25,91.8
157,2016-07-02 23:48:00,2016-07-03 00:12:00,Business,Durham,Cary,9.9,Meeting,23,5,False,False,43.9,0.0,0.0,0.0,0.0,0.0,19.0,37.4,834.1,100.3
158,2016-07-04 00:32:00,2016-07-04 00:47:00,Business,Durham,Cary,9.9,Meeting,0,0,False,False,45.2,0.0,0.0,0.0,0.0,0.0,9.5,19.1,429.40000000000003,73.80000000000001
159,2016-07-05 00:08:00,2016-07-05 00:28:00,Business,Durham,Cary,9.9,Meeting,0,1,False,False,54.7,0.0,0.0,0.0,0.0,3.0,9.6,20.5,525.12,87.8
160,2016-07-06 12:48:00,2016-07-06 13:08:00,Business,Durham,Cary,9.9,NO_DATA,12,2,False,False,55.8,1.0,0.0,0.0,0.0,3.0,16.2,31.3,903.9599999999999,106.3
161,2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,13,4,False,False,68.9,1.0,0.0,0.0,0.0,1.0,10.8,28.4,744.1200000000001,109.1
162,2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,23,5,False,False,58.3,0.0,0.0,0.0,0.0,3.0,5.2,9.7,303.15999999999997,76.2
163,2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,NO_DATA,21,5,False,False,52.0,0.0,0.0,0.0,0.0,1.0,14.0,26.3,728.0,93.3
164,2016-10-28 13:06:00,2016-10-28 13:36:00,Business,Durham,Cary,9.9,Meeting,13,4,False,False,46.0,1.0,0.0,0.0,0.0,3.0,15.9,31.0,731.4,95.9
165,2016-11-01 16:29:00,2016-11-01 17:02:00,Business,Durham,Cary,12.8,NO_DATA,16,1,False,True,39.5,1.0,0.0,0.0,0.0,0.0,8.9,24.5,351.55,72.9
166,2016-11-19 14:30:00,2016-11-19 14:51:00,Business,Durham,Cary,10.5,Meeting,14,5,False,False,31.7,1.0,0.0,0.0,0.0,2.0,17.5,32.0,554.75,83.2
167,2016-11-25 13:13:00,2016-11-25 13:31:00,Business,Durham,Cary,11.1,Meeting,13,4,False,False,32.9,1.0,0.0,0.0,0.0,2.0,6.6,14.4,217.14,55.9
168,2016-10-25 15:16:00,2016-10-25 15:33:00,Business,Eagle Rock,Cary,3.6,NO_DATA,15,1,False,False,75.8,1.0,0.0,0.0,0.0,0.0,8.5,23.8,644.3,108.1
169,2016-04-03 02:00:00,2016-04-03 04:16:00,Business,Florence,Cary,159.3,Meeting,2,6,True,False,47.1,0.0,0.0,0.0,0.0,1.0,7.0,13.0,329.7,68.1
170,2016-12-10 14:42:00,2016-12-10 15:18:00,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,14,5,False,False,32.4,1.0,0.0,0.0,0.0,0.0,6.6,20.5,213.83999999999997,59.5
171,2016-04-14 16:00:00,2016-04-14 16:43:00,Business,Holly Springs,Cary,13.7,Temporary Site,16,3,False,True,55.9,1.0,0.0,0.0,0.0,1.0,15.0,34.2,838.5,106.10000000000001
172,2016-11-26 18:29:00,2016-11-26 19:04:00,Business,Holly Springs,Cary,13.3,Between Offices,18,5,False,True,41.4,0.0,0.0,0.0,0.0,0.0,10.5,21.2,434.7,73.1
173,2016-10-30 18:26:00,2016-10-30 19:39:00,Business,Mebane,Cary,45.2,NO_DATA,18,6,True,True,69.5,0.0,0.0,0.0,0.0,1.0,10.5,17.6,729.75,98.6
174,2016-01-15 00:41:00,2016-01-15 01:01:00,Business,Morrisville,Cary,8.0,Errand/Supplies,0,4,False,False,33.7,0.0,0.0,0.0,0.0,3.0,10.8,20.2,363.96000000000004,67.7
175,2016-02-04 09:37:00,2016-02-04 10:09:00,Business,Morrisville,Cary,9.7,Meal/Entertain,9,3,False,True,53.6,1.0,0.7,0.0,0.0,53.0,7.8,41.0,418.08,156.1
176,2016-02-07 20:22:00,2016-02-07 20:40:00,Business,Morrisville,Cary,6.1,Meeting,20,6,True,False,29.6,0.0,0.0,0.0,0.0,3.0,19.5,36.7,577.2,88.80000000000001
177,2016-02-09 20:24:00,2016-02-09 20:40:00,Business,Morrisville,Cary,6.1,Meal/Entertain,20,1,False,False,26.0,0.0,0.0,0.0,0.0,3.0,15.2,25.9,395.2,70.1
178,2016-02-11 20:36:00,2016-02-11 20:51:00,Business,Morrisville,Cary,6.1,Temporary Site,20,3,False,False,24.0,0.0,0.0,0.0,0.0,0.0,6.4,7.9,153.60000000000002,38.3
179,2016-02-12 15:33:00,2016-02-12 16:06:00,Business,Morrisville,Cary,11.5,Customer Visit,15,4,False,False,25.0,1.0,0.0,0.21,0.0,73.0,2.4,13.7,60.0,114.31
180,2016-02-22 21:54:00,2016-02-22 22:09:00,Business,Morrisville,Cary,8.1,Customer Visit,21,0,False,False,43.6,0.0,0.5,0.0,0.0,53.0,14.2,31.0,619.12,142.3
181,2016-03-04 19:16:00,2016-03-04 19:25:00,Business,Morrisville,Cary,2.0,Meal/Entertain,19,4,False,False,43.3,0.0,0.0,0.0,0.0,2.0,2.5,7.2,108.25,55.0
182,2016-03-05 14:08:00,2016-03-05 14:18:00,Personal,Morrisville,Cary,3.5,NO_DATA,14,5,False,False,45.1,1.0,0.0,0.0,0.0,3.0,8.4,23.8,378.84000000000003,80.3
183,2016-03-05 17:23:00,2016-03-05 17:34:00,Business,Morrisville,Cary,3.9,Meal/Entertain,17,5,False,True,45.6,1.0,0.0,0.0,0.0,3.0,7.3,21.2,332.88,77.1
184,2016-03-22 12:06:00,2016-03-22 12:24:00,Personal,Morrisville,Cary,8.1,NO_DATA,12,1,False,False,55.3,1.0,0.0,0.0,0.0,0.0,10.9,31.0,602.77,97.2
185,2016-04-07 19:45:00,2016-04-07 20:00:00,Business,Morrisville,Cary,6.1,Errand/Supplies,19,3,False,False,53.6,0.0,0.0,0.0,0.0,1.0,17.8,37.1,954.08,109.5
186,2016-04-12 13:42:00,2016-04-12 14:01:00,Business,Morrisville,Cary,6.5,Meal/Entertain,13,1,False,False,61.3,1.0,1.2,0.0,0.0,55.0,9.7,22.0,594.6099999999999,149.2
187,2016-04-16 15:10:00,2016-04-16 15:26:00,Business,Morrisville,Cary,6.1,Meal/Entertain,15,5,False,False,62.4,1.0,0.0,0.0,0.0,0.0,11.3,31.7,705.12,105.4
188,2016-04-24 21:41:00,2016-04-24 21:50:00,Business,Morrisville,Cary,4.2,Between Offices,21,6,True,False,57.1,0.0,0.0,0.0,0.0,0.0,10.1,14.4,576.71,81.60000000000001
189,2016-04-28 22:10:00,2016-04-28 22:28:00,Business,Morrisville,Cary,5.5,Customer Visit,22,3,False,False,71.9,0.0,0.3,0.0,0.0,51.0,3.7,32.8,266.03000000000003,159.7
190,2016-05-03 22:20:00,2016-05-03 22:28:00,Business,Morrisville,Cary,2.5,Meal/Entertain,22,1,False,False,67.1,0.0,2.2,0.0,0.0,61.0,5.4,24.8,362.34,160.5
191,2016-05-06 17:18:00,2016-05-06 17:44:00,Business,Morrisville,Cary,7.9,Customer Visit,17,4,False,True,60.4,1.0,0.8,0.0,0.0,53.0,7.4,32.4,446.96000000000004,154.0
192,2016-05-11 21:47:00,2016-05-11 22:04:00,Business,Morrisville,Cary,8.1,Meeting,21,2,False,False,75.1,0.0,0.5,0.0,0.0,53.0,3.3,15.8,247.82999999999996,147.7
193,2016-05-14 23:01:00,2016-05-14 23:05:00,Business,Morrisville,Cary,3.1,Meal/Entertain,23,5,False,False,51.5,0.0,0.0,0.0,0.0,0.0,19.5,44.3,1004.25,115.3
194,2016-05-20 15:43:00,2016-05-20 16:12:00,Business,Morrisville,Cary,8.2,Meal/Entertain,15,4,False,False,66.4,1.0,0.2,0.0,0.0,51.0,12.4,27.4,823.3600000000001,157.4
195,2016-05-22 18:46:00,2016-05-22 18:53:00,Business,Morrisville,Cary,2.5,Meal/Entertain,18,6,True,True,63.1,1.0,0.0,0.0,0.0,1.0,9.1,25.2,574.21,98.4
196,2016-05-28 14:35:00,2016-05-28 15:04:00,Business,Morrisville,Cary,11.3,Customer Visit,14,5,False,False,86.8,1.0,0.0,0.0,0.0,3.0,7.7,22.0,668.36,119.5
197,2016-06-01 13:10:00,2016-06-01 13:39:00,Business,Morrisville,Cary,9.6,Meeting,13,2,False,False,88.8,1.0,0.0,0.0,0.0,1.0,8.4,28.8,745.92,127.0
198,2016-06-03 18:41:00,2016-06-03 18:53:00,Business,Morrisville,Cary,3.1,Errand/Supplies,18,4,False,True,87.9,1.0,0.0,0.0,0.0,3.0,3.6,15.5,316.44000000000005,110.0
199,2016-06-03 22:47:00,2016-06-03 23:06:00,Business,Morrisville,Cary,4.0,Between Offices,22,4,False,False,83.6,0.0,0.0,0.0,0.0,3.0,3.8,9.7,317.67999999999995,100.1
200,2016-06-05 18:05:00,2016-06-05 18:14:00,Business,Morrisville,Cary,2.5,Meal/Entertain,18,6,True,True,84.0,1.0,0.2,0.0,0.0,51.0,11.2,37.1,940.8,183.5
201,2016-06-11 17:34:00,2016-06-11 17:39:00,Business,Morrisville,Cary,4.6,Meal/Entertain,17,5,False,True,94.2,1.0,0.0,0.0,0.0,1.0,9.5,25.9,894.9,130.6
202,2016-06-12 20:05:00,2016-06-12 20:16:00,Business,Morrisville,Cary,4.3,Errand/Supplies,20,6,True,False,85.0,0.0,0.0,0.0,0.0,2.0,10.5,19.4,892.5,116.9
203,2016-06-18 00:29:00,2016-06-18 00:51:00,Business,Morrisville,Cary,8.7,NO_DATA,0,5,False,False,65.9,0.0,0.0,0.0,0.0,3.0,15.3,34.6,1008.2700000000001,118.80000000000001
204,2016-06-24 13:18:00,2016-06-24 13:27:00,Business,Morrisville,Cary,3.1,Errand/Supplies,13,4,False,False,95.1,1.0,0.0,0.0,0.0,3.0,2.8,29.2,266.28,130.1
205,2016-06-28 00:48:00,2016-06-28 01:05:00,Business,Morrisville,Cary,8.2,Customer Visit,0,1,False,False,80.1,0.0,0.0,0.0,0.0,3.0,9.5,25.9,760.9499999999999,118.5
206,2016-06-29 10:22:00,2016-06-29 10:38:00,Business,Morrisville,Cary,7.4,NO_DATA,10,2,False,False,89.8,1.0,0.0,0.0,0.0,0.0,4.2,17.3,377.16,111.3
207,2016-07-03 03:02:00,2016-07-03 03:08:00,Business,Morrisville,Cary,3.1,Errand/Supplies,3,6,True,False,80.8,0.0,2.0,0.0,0.0,61.0,6.9,11.5,557.52,162.2
208,2016-07-06 00:33:00,2016-07-06 00:53:00,Business,Morrisville,Cary,6.3,Meal/Entertain,0,2,False,False,85.1,0.0,0.0,0.0,0.0,0.0,11.9,13.7,1012.6899999999999,110.7
209,2016-07-06 23:46:00,2016-07-06 23:59:00,Business,Morrisville,Cary,3.1,Customer Visit,23,2,False,False,85.1,0.0,0.0,0.0,0.0,1.0,11.5,15.8,978.65,113.39999999999999
210,2016-07-07 10:27:00,2016-07-07 10:33:00,Business,Morrisville,Cary,8.9,NO_DATA,10,3,False,False,95.0,1.0,0.0,0.0,0.0,2.0,7.7,21.2,731.5,125.9
211,2016-07-12 23:47:00,2016-07-13 00:11:00,Personal,Morrisville,Cary,8.7,NO_DATA,23,1,False,False,83.5,0.0,0.0,0.0,0.0,3.0,7.3,18.0,609.55,111.8
212,2016-07-13 13:42:00,2016-07-13 13:54:00,Personal,Morrisville,Cary,4.4,NO_DATA,13,2,False,False,98.0,1.0,0.0,0.0,0.0,1.0,10.1,29.5,989.8,138.6
213,2016-07-18 10:54:00,2016-07-18 11:15:00,Personal,Morrisville,Cary,6.1,Moving,10,0,False,False,90.8,1.0,0.0,0.0,0.0,3.0,7.4,21.6,671.92,122.80000000000001
214,2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,21,0,False,False,90.1,0.0,0.0,0.0,0.0,2.0,9.4,15.1,846.9399999999999,116.6
215,2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,NO_DATA,19,3,False,False,87.5,1.0,0.0,0.0,0.0,1.0,6.1,10.4,533.75,105.0
216,2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,NO_DATA,11,4,False,False,96.4,1.0,0.1,0.0,0.0,51.0,10.0,25.2,964.0,182.7
217,2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,NO_DATA,15,4,False,False,98.0,1.0,0.0,0.0,0.0,2.0,7.9,27.4,774.2,135.3
218,2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,NO_DATA,14,5,False,False,103.5,1.0,0.0,0.0,0.0,1.0,6.9,20.5,714.1500000000001,131.9
219,2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,NO_DATA,15,5,False,False,102.4,1.0,0.0,0.0,0.0,1.0,6.6,20.5,675.84,130.5
220,2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,NO_DATA,11,0,False,False,101.0,1.0,0.0,0.0,0.0,3.0,9.1,25.6,919.0999999999999,138.7
221,2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,22,1,False,False,91.9,0.0,0.0,0.0,0.0,3.0,8.0,13.3,735.2,116.2
222,2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,NO_DATA,0,3,False,False,91.9,0.0,0.0,0.0,0.0,2.0,4.3,8.3,395.17,106.5
223,2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,NO_DATA,17,0,False,True,94.9,1.0,0.0,0.0,0.0,3.0,4.7,25.2,446.03000000000003,127.80000000000001
224,2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,NO_DATA,9,5,False,True,85.8,1.0,0.0,0.0,0.0,3.0,13.4,26.6,1149.72,128.8
225,2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,20,6,True,False,88.8,0.0,0.5,0.0,0.0,53.0,4.7,12.6,417.36,159.6
226,2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,23,0,False,False,82.0,0.0,0.0,0.0,0.0,3.0,8.0,16.9,656.0,109.9
227,2016-10-16 00:01:00,2016-10-16 00:14:00,Business,Morrisville,Cary,3.1,NO_DATA,0,6,True,False,57.3,0.0,0.0,0.0,0.0,0.0,5.1,10.4,292.22999999999996,72.8
228,2016-10-16 15:10:00,2016-10-16 15:19:00,Business,Morrisville,Cary,3.1,NO_DATA,15,6,True,False,75.9,1.0,0.0,0.0,0.0,1.0,3.4,14.4,258.06,94.70000000000002
229,2016-10-16 21:34:00,2016-10-16 21:41:00,Business,Morrisville,Cary,2.5,Meal/Entertain,21,6,True,False,64.5,0.0,0.0,0.0,0.0,0.0,8.3,13.3,535.35,86.1
230,2016-10-22 00:54:00,2016-10-22 01:09:00,Business,Morrisville,Cary,8.7,NO_DATA,0,5,False,False,46.8,0.0,0.0,0.0,0.0,0.0,22.7,49.3,1062.36,118.8
231,2016-10-23 21:10:00,2016-10-23 21:25:00,Business,Morrisville,Cary,3.1,Customer Visit,21,6,True,False,52.2,0.0,0.0,0.0,0.0,0.0,13.5,24.5,704.7,90.2
232,2016-10-24 16:34:00,2016-10-24 16:41:00,Business,Morrisville,Cary,2.2,NO_DATA,16,0,False,True,73.1,1.0,0.0,0.0,0.0,0.0,8.7,25.2,635.9699999999999,107.0
233,2016-10-27 21:26:00,2016-10-27 21:48:00,Business,Morrisville,Cary,6.2,NO_DATA,21,3,False,False,64.7,0.0,0.0,0.0,0.0,1.0,12.3,28.1,795.8100000000001,106.1
234,2016-11-02 17:53:00,2016-11-02 18:00:00,Business,Morrisville,Cary,3.8,NO_DATA,17,2,False,True,77.2,1.0,0.0,0.0,0.0,0.0,6.1,7.9,470.92,91.2
235,2016-11-03 22:46:00,2016-11-03 22:58:00,Business,Morrisville,Cary,3.1,Customer Visit,22,3,False,False,66.6,0.0,0.0,0.0,0.0,3.0,12.3,22.0,819.18,103.89999999999999
236,2016-11-18 21:23:00,2016-11-18 21:34:00,Business,Morrisville,Cary,5.2,Meal/Entertain,21,4,False,False,55.0,0.0,0.0,0.0,0.0,0.0,7.0,12.2,385.0,74.2
237,2016-11-21 18:43:00,2016-11-21 18:51:00,Business,Morrisville,Cary,3.4,Errand/Supplies,18,0,False,True,37.7,0.0,0.0,0.0,0.0,0.0,10.6,19.1,399.62,67.4
238,2016-11-22 21:02:00,2016-11-22 21:14:00,Business,Morrisville,Cary,3.5,Customer Visit,21,1,False,False,40.5,0.0,0.0,0.0,0.0,1.0,5.0,2.5,202.5,49.0
239,2016-11-27 18:55:00,2016-11-27 19:09:00,Business,Morrisville,Cary,2.9,NO_DATA,18,6,True,True,41.0,0.0,0.0,0.0,0.0,0.0,5.9,7.6,241.9,54.5
240,2016-11-30 12:43:00,2016-11-30 12:53:00,Business,Morrisville,Cary,3.1,NO_DATA,12,2,False,False,71.3,1.0,0.0,0.0,0.0,3.0,16.8,47.9,1197.84,139.0
241,2016-12-01 20:36:00,2016-12-01 20:46:00,Business,Morrisville,Cary,2.9,Customer Visit,20,3,False,False,47.2,0.0,0.0,0.0,0.0,0.0,7.0,12.6,330.40000000000003,66.8
242,2016-12-02 22:59:00,2016-12-02 23:07:00,Business,Morrisville,Cary,3.0,Customer Visit,22,4,False,False,38.7,0.0,0.0,0.0,0.0,1.0,10.0,20.2,387.0,69.9
243,2016-12-03 20:31:00,2016-12-03 20:41:00,Business,Morrisville,Cary,3.0,Customer Visit,20,5,False,False,40.5,0.0,0.0,0.0,0.0,3.0,4.7,9.4,190.35,57.6
244,2016-12-04 20:23:00,2016-12-04 20:34:00,Business,Morrisville,Cary,3.4,Customer Visit,20,6,True,False,37.7,0.0,0.3,0.0,0.0,51.0,9.0,15.8,339.3,113.8
245,2016-12-10 22:09:00,2016-12-10 22:21:00,Business,Morrisville,Cary,3.1,Customer Visit,22,5,False,False,21.7,0.0,0.0,0.0,0.0,0.0,7.1,10.4,154.07,39.199999999999996
246,2016-12-11 19:05:00,2016-12-11 19:15:00,Business,Morrisville,Cary,4.8,Errand/Supplies,19,6,True,False,33.0,0.0,0.0,0.0,0.0,3.0,4.7,11.9,155.1,52.6
247,2016-12-12 20:48:00,2016-12-12 20:57:00,Business,Morrisville,Cary,3.0,Customer Visit,20,0,False,False,46.3,0.0,0.0,0.0,0.0,2.0,9.2,15.1,425.9599999999999,72.6
248,2016-12-14 20:24:00,2016-12-14 20:40:00,Business,Morrisville,Cary,3.1,Customer Visit,20,2,False,False,38.9,0.0,0.0,0.0,0.0,3.0,6.5,6.5,252.85,54.9
249,2016-01-20 13:25:00,2016-01-20 14:19:00,Business,Raleigh,Cary,40.2,Customer Visit,13,2,False,False,25.2,1.0,0.0,0.0,0.0,3.0,8.7,23.0,219.23999999999998,59.9
250,2016-01-27 14:46:00,2016-01-27 15:08:00,Business,Raleigh,Cary,12.9,Customer Visit,14,2,False,False,42.6,1.0,0.0,0.0,0.0,3.0,12.7,30.2,541.02,88.5
251,2016-01-28 16:21:00,2016-01-28 16:51:00,Business,Raleigh,Cary,15.7,Meeting,16,3,False,True,41.1,1.0,0.0,0.0,0.0,3.0,2.5,10.1,102.75,56.7
252,2016-02-06 18:57:00,2016-02-06 19:21:00,Business,Raleigh,Cary,9.0,Errand/Supplies,18,5,False,True,35.6,0.0,0.0,0.0,0.0,0.0,5.5,11.5,195.8,52.6
253,2016-02-12 13:02:00,2016-02-12 13:36:00,Business,Raleigh,Cary,18.0,Meeting,13,4,False,False,24.4,1.0,0.0,0.21,0.0,73.0,5.5,20.9,134.2,124.00999999999999
254,2016-03-03 16:02:00,2016-03-03 16:42:00,Business,Raleigh,Cary,17.3,Meeting,16,3,False,True,41.0,1.0,0.0,0.0,0.0,3.0,7.1,22.7,291.09999999999997,73.8
255,2016-03-04 16:43:00,2016-03-04 17:12:00,Business,Raleigh,Cary,13.5,Meeting,16,4,False,True,42.7,1.0,0.0,0.0,0.0,3.0,14.3,36.4,610.6100000000001,96.4
256,2016-03-07 15:19:00,2016-03-07 15:45:00,Business,Raleigh,Cary,11.9,Between Offices,15,0,False,False,57.1,1.0,0.0,0.0,0.0,2.0,13.8,33.5,787.98,106.4
257,2016-04-08 16:05:00,2016-04-08 16:47:00,Business,Raleigh,Cary,18.6,Meeting,16,4,False,True,52.5,1.0,0.0,0.0,0.0,0.0,13.3,35.6,698.25,101.4
258,2016-04-15 14:31:00,2016-04-15 15:01:00,Business,Raleigh,Cary,15.2,Meeting,14,4,False,False,57.0,1.0,0.0,0.0,0.0,3.0,16.5,40.3,940.5,116.8
259,2016-04-22 10:10:00,2016-04-22 10:40:00,Business,Raleigh,Cary,22.5,Meeting,10,4,False,False,68.4,1.0,0.3,0.0,0.0,51.0,13.0,37.8,889.2,170.5
260,2016-04-28 13:30:00,2016-04-28 13:49:00,Business,Raleigh,Cary,32.8,Customer Visit,13,3,False,False,88.4,1.0,0.1,0.0,0.0,51.0,10.9,42.5,963.5600000000001,192.9
261,2016-05-31 16:02:00,2016-05-31 16:39:00,Business,Raleigh,Cary,14.0,Meeting,16,1,False,True,86.1,1.0,0.3,0.0,0.0,51.0,8.1,25.9,697.41,171.4
262,2016-06-19 05:51:00,2016-06-19 06:00:00,Business,Raleigh,Cary,5.9,NO_DATA,5,6,True,False,58.6,1.0,0.0,0.0,0.0,3.0,7.7,13.0,451.22,82.3
263,2016-06-21 17:11:00,2016-06-21 18:02:00,Business,Raleigh,Cary,16.6,Meal/Entertain,17,1,False,True,89.7,1.0,0.0,0.0,0.0,3.0,10.7,41.0,959.79,144.4
